"","id","host_id","host_name","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","property_type","price","security_deposit","review_scores_rating","place","avg_rating","experience_rating","response_rating","acceptance_rating","risk","risk_score","host_rating"
"637",28433510,12699436,"Marguerite",2014-03-01,"within an hour","100","87","t","Condominium",50,300,100,"Brussels",100,0.78,1,0.87,6,0.88,8.4
"638",28485878,36679684,"Thomas",2015-06-25,"within an hour","100","98","t","Apartment",74,NA,98,"Brussels",98,0.2,1,0.98,0,1,8.62
"639",28509543,182200577,"Jean-M",2018-04-03,"within an hour","90","80","t","Apartment",30,0,96,"Brussels",96,-1.04,0.9,0.8,0,1,6.51
"640",28599667,215844063,"Philippe",2018-09-17,"within an hour","100","80","t","Apartment",75,100,97,"Brussels",97,-1.24,1,0.8,1.33,0.97,6.38
"641",28631240,11421346,"Yvette, Mari Lucien",2014-01-18,"within an hour","100","100","t","Apartment",55,NA,98,"Brussels",98,0.84,1,1,0,1,9.34
"642",28704341,7478698,"Petra",2013-07-14,"within an hour","100","100","t","Apartment",35,NA,99,"Brussels",88,1.06,1,1,0,1,9.56
"643",28738629,985178,"Pierre & David",2011-08-17,"within an hour","100","81","t","Apartment",65,89,98,"Brussels",97,1.91,1,0.81,1.37,0.97,9.57
"644",28779811,119919413,"Bruna",2017-03-09,"within an hour","90","100","t","Apartment",89,NA,98,"Brussels",98,-0.56,0.9,1,0,1,7.79
"645",28904308,27843460,"Audrey",2015-02-16,"within an hour","100","97","t","Apartment",91,750,100,"Brussels",100,0.35,1,0.97,8.24,0.84,8.24
"646",28934442,99591188,"Thais E Paulo",2016-10-14,"within an hour","100","100","t","Condominium",26,0,97,"Brussels",97,-0.38,1,1,0,1,8.12
"647",28935389,216870217,"Jean & Bruna",2018-09-23,"within an hour","100","100","t","Apartment",79,NA,98,"Brussels",98,-1.25,1,1,0,1,7.25
"648",29231004,13238864,"Vanessa",2014-03-17,"within an hour","100","98","t","Apartment",45,0,97,"Brussels",97,0.76,1,0.98,0,1,9.18
"649",29278268,220575917,"Paul",2018-10-14,"within an hour","100","96","t","Apartment",93,NA,96,"Brussels",96,-1.28,1,0.96,0,1,7.06
"650",29334177,220985712,"Frédéric",2018-10-16,"within an hour","100","100","t","Condominium",75,100,98,"Brussels",98,-1.28,1,1,1.33,0.97,7.14
"651",29386045,9149609,"Louis",2013-09-30,"within an hour","100","97","t","Apartment",115,800,94,"Brussels",94,0.97,1,0.97,6.96,0.86,8.93
"652",29456322,3392546,"Maddalena",2012-08-27,"within an hour","83","89","t","Apartment",80,0,97,"Brussels",97,1.46,0.83,0.89,0,1,9.26
"653",29472112,24485371,"Cédric",2014-12-04,"within an hour","100","100","t","Loft",58,0,96,"Brussels",96,0.44,1,1,0,1,8.94
"654",29472898,41498102,"Edith",2015-08-14,"within an hour","100","96","t","Townhouse",60,0,98,"Brussels",98,0.14,1,0.96,0,1,8.48
"655",29525242,8643140,"Marie",2013-09-05,"within an hour","100","100","t","Apartment",95,NA,98,"Brussels",98,1,1,1,0,1,9.5
"656",29605601,10454851,"Géraldine",2013-12-05,"within an hour","100","100","t","Apartment",55,NA,97,"Brussels",97,0.89,1,1,0,1,9.39
"657",29694953,94311852,"Patricia",2016-09-09,"within an hour","100","55","t","Apartment",50,150,99,"Brussels",99,-0.34,1,0.55,3,0.94,6.18
"658",29758405,220493940,"Art",2018-10-14,"within an hour","100","99","t","Apartment",55,NA,97,"Brussels",97,-1.28,1,0.99,0,1,7.18
"659",29758485,179492490,"J & J",2018-03-20,"within an hour","100","100","t","Apartment",150,NA,98,"Brussels",98,-1.02,1,1,0,1,7.48
"660",29774532,220257410,"Carine",2018-10-12,"within an hour","100","100","t","Apartment",75,NA,97,"Brussels",97,-1.27,1,1,0,1,7.23
"661",29794962,38058171,"Isabelle",2015-07-10,"within an hour","100","83","t","Apartment",75,350,100,"Brussels",100,0.18,1,0.83,4.67,0.91,7.72
"662",29819955,224311854,"Fernando",2018-11-05,"within an hour","100","100","t","Apartment",70,0,100,"Brussels",100,-1.3,1,1,0,1,7.2
"663",29826412,199675742,"Asmaa",2018-07-03,"within an hour","100","93","t","Condominium",45,500,97,"Brussels",97,-1.15,1,0.93,11.11,0.78,6.4
"664",29843270,222211246,"Karimeldin",2018-10-23,"within an hour","100","100","t","Apartment",59,150,98,"Brussels",98,-1.29,1,1,2.54,0.95,7.06
"665",29919450,224959300,"Brigitte",2018-11-09,"within an hour","100","100","t","Townhouse",68,NA,99,"Brussels",98,-1.31,1,1,0,1,7.19
"666",29920748,9928130,"Anton",2013-11-10,"within an hour","100","96","t","Apartment",70,NA,98,"Brussels",98,0.92,1,0.96,0,1,9.26
"667",29937344,176809405,"Nathan",2018-03-05,"within an hour","100","100","t","Apartment",75,0,100,"Brussels",100,-1,1,1,0,1,7.5
"668",29937425,19428129,"Ross",2014-08-04,"within an hour","100","100","t","Apartment",80,0,98,"Brussels",99,0.59,1,1,0,1,9.09
"669",30030538,5702968,"Nara",2013-03-31,"within an hour","100","92","t","Apartment",50,0,98,"Brussels",98,1.19,1,0.92,0,1,9.37
"670",30075053,8378106,"Natacha",2013-08-25,"within an hour","100","100","t","Condominium",70,0,97,"Brussels",97,1.01,1,1,0,1,9.51
"671",30125384,85268616,"Lucas",2016-07-22,"within an hour","90","99","t","Townhouse",30,100,95,"Brussels",93,-0.28,0.9,0.99,3.33,0.93,7.83
"672",30142647,226481108,"Gabi & Friends",2018-11-19,"within an hour","100","100","t","Apartment",40,0,95,"Brussels",95,-1.32,1,1,0,1,7.18
"673",30151259,226350727,"Sabrina",2018-11-18,"within an hour","100","98","t","Apartment",49,NA,99,"Brussels",99,-1.32,1,0.98,0,1,7.1
"674",30199115,61213573,"Philippe",2016-03-02,"within an hour","100","100","t","Apartment",60,NA,100,"Brussels",100,-0.11,1,1,0,1,8.39
"675",30245735,7268129,"Simone",2013-07-03,"within an hour","100","97","t","Apartment",35,150,96,"Brussels",96,1.08,1,0.97,4.29,0.91,9.2
"676",30260741,102235813,"Magdalena",2016-11-02,"within an hour","100","94","t","Bed and breakfast",70,NA,98,"Brussels",98,-0.41,1,0.94,0,1,7.85
"677",30441821,76896066,"Sunny Studio! & Terrace",2016-06-10,"within an hour","100","91","t","Apartment",130,0,99,"Brussels",99,-0.23,1,0.91,0,1,7.91
"678",30495899,209888015,"Thomas",2018-08-16,"within an hour","100","95","t","House",29,0,98,"Brussels",98,-1.2,1,0.95,0,1,7.1
"679",30527106,229071880,"Tine",2018-12-04,"within an hour","100","92","t","Apartment",70,NA,97,"Brussels",97,-1.34,1,0.92,0,1,6.84
"680",30529725,180714660,"Anja",2018-03-26,"within an hour","100","93","t","Apartment",90,NA,100,"Brussels",100,-1.03,1,0.93,0,1,7.19
"681",30847733,85794708,"Johanna",2016-07-25,"within an hour","100","97","t","Condominium",75,300,98,"Brussels",98,-0.29,1,0.97,4,0.92,7.85
"682",30878339,202408385,"Klodian",2018-07-15,"within an hour","100","100","t","House",80,NA,96,"Brussels",96,-1.16,1,1,0,1,7.34
"683",30899081,21683028,"Geoffroy",2014-09-23,"within an hour","100","97","t","Condominium",120,NA,100,"Brussels",100,0.53,1,0.97,0,1,8.91
"684",30906445,39967719,"Gaspard",2015-07-29,"within an hour","100","94","t","Apartment",35,NA,93,"Brussels",96,0.16,1,0.94,0,1,8.42
"685",31082172,232216808,"Sarah",2018-12-24,"within an hour","100","87","t","Condominium",89,200,95,"Brussels",97,-1.36,1,0.87,2.25,0.96,6.48
"686",31120922,232581741,"Annelies",2018-12-26,"within an hour","100","88","t","Apartment",110,0,99,"Brussels",99,-1.36,1,0.88,0,1,6.66
"687",31190838,2288879,"Martha",2012-05-04,"within an hour","100","100","t","Apartment",22,0,99,"Brussels",99,1.6,1,1,0,1,10.1
"688",31379980,102693941,"Jean-Marie",2016-11-06,"within an hour","100","90","t","Guesthouse",70,0,100,"Brussels",100,-0.41,1,0.9,0,1,7.69
"689",31700526,234007788,"François",2019-01-03,"within an hour","100","100","t","Apartment",62,NA,97,"Brussels",97,-1.37,1,1,0,1,7.13
"691",31822481,118365649,"Alex",2017-02-27,"within an hour","100","100","t","Apartment",70,0,96,"Brussels",95,-0.55,1,1,0,1,7.95
"692",31898622,128568389,"Laurence",2017-05-02,"within an hour","100","100","t","Apartment",39,0,96,"Brussels",96,-0.63,1,1,0,1,7.87
"693",31941282,116036824,"Andreia",2017-02-12,"within an hour","100","100","t","Apartment",135,NA,97,"Brussels",97,-0.53,1,1,0,1,7.97
"694",32096577,240752741,"Jean-Charles",2019-02-03,"within an hour","100","99","t","Apartment",70,150,97,"Brussels",97,-1.41,1,0.99,2.14,0.96,6.92
"695",32106714,40455709,"Albrecht And Debora",2015-08-04,"within an hour","100","81","t","Townhouse",20,0,93,"Brussels",93,0.15,1,0.81,0,1,7.89
"696",32250583,242048275,"Xavier",2019-02-09,"within an hour","100","100","t","Apartment",55,NA,99,"Brussels",98,-1.42,1,1,0,1,7.08
"697",32287536,78339005,"Emilie",2016-06-17,"within an hour","100","98","t","Apartment",109,0,97,"Brussels",97,-0.24,1,0.98,0,1,8.18
"698",32299171,106680749,"Stéphane",2016-12-09,"within an hour","100","98","t","Apartment",45,0,98,"Brussels",98,-0.45,1,0.98,0,1,7.97
"699",32349377,59787085,"Priscilla",2016-02-21,"within an hour","100","100","t","Apartment",60,100,97,"Brussels",97,-0.1,1,1,1.67,0.97,8.3
"700",32684338,4118035,"Eugenio",2012-11-11,"within an hour","100","92","t","Apartment",60,0,97,"Brussels",97,1.36,1,0.92,0,1,9.54
"701",32743639,26492394,"Victor",2015-01-21,"within an hour","100","81","t","Apartment",50,NA,100,"Brussels",100,0.39,1,0.81,0,1,8.13
"702",32785507,115757021,"Valerie",2017-02-10,"within an hour","100","99","t","Apartment",60,0,99,"Brussels",98,-0.53,1,0.99,0,1,7.93
"703",32812761,1338274,"Duperron",2011-10-26,"within an hour","100","100","t","Apartment",50,0,99,"Brussels",99,1.83,1,1,0,1,10.33
"704",32836196,14539681,"Sophie",2014-04-21,"within an hour","100","100","t","Apartment",65,0,97,"Brussels",97,0.72,1,1,0,1,9.22
"706",32867253,189594644,"Maria",2018-05-14,"within an hour","100","100","t","Condominium",60,0,98,"Brussels",98,-1.09,1,1,0,1,7.41
"707",32880412,38813724,"Christine",2015-07-18,"within an hour","100","100","t","Apartment",55,0,96,"Brussels",96,0.17,1,1,0,1,8.67
"708",32961160,189922408,"Lisa",2018-05-16,"within an hour","100","79","t","Loft",70,0,95,"Brussels",95,-1.09,1,0.79,0,1,6.57
"709",32975867,54061539,"Laurent",2016-01-10,"within an hour","100","100","t","Apartment",79,0,98,"Brussels",98,-0.05,1,1,0,1,8.45
"710",33067686,44734217,"Emérence",2015-09-21,"within an hour","100","93","t","Apartment",45,150,97,"Brussels",97,0.09,1,0.93,3.33,0.93,8.11
"711",33072776,247955303,"Marco",2019-03-10,"within an hour","100","98","t","House",37,0,97,"Brussels",97,-1.45,1,0.98,0,1,6.97
"713",33127424,49326627,"Guy",2015-11-18,"within an hour","100","94","t","House",50,NA,95,"Brussels",95,0.02,1,0.94,0,1,8.28
"714",33134496,20752028,"Genevieve",2014-08-31,"within an hour","100","94","t","Apartment",69,1900,99,"Brussels",99,0.56,1,0.94,27.54,0.45,7.17
"715",33238937,75338423,"Geraldine",2016-06-02,"within an hour","100","100","t","Guest suite",80,0,100,"Brussels",100,-0.22,1,1,0,1,8.28
"716",33286574,242898760,"Marc",2019-02-13,"within an hour","100","100","t","Condominium",101,0,97,"Brussels",95,-1.42,1,1,0,1,7.08
"717",33306816,58057575,"Mala",2016-02-09,"within an hour","100","100","t","Apartment",65,NA,98,"Brussels",97,-0.08,1,1,0,1,8.42
"718",33327071,251053370,"David",2019-03-25,"within an hour","100","100","t","Apartment",100,200,98,"Brussels",98,-1.47,1,1,2,0.96,6.91
"719",33414154,105352455,"Stephanie",2016-11-27,"within an hour","100","94","t","Townhouse",220,NA,100,"Brussels",99,-0.44,1,0.94,0,1,7.82
"720",33422410,251776911,"Lou",2019-03-28,"within an hour","100","100","t","Apartment",45,NA,95,"Brussels",95,-1.48,1,1,0,1,7.02
"721",33487338,30246,"Aitor",2009-08-07,"within an hour","100","99","t","Condominium",89,NA,99,"Brussels",99,2.82,1,0.99,0,1,11.28
"722",33556894,250950502,"Hamid",2019-03-24,"within an hour","100","99","t","Apartment",40,NA,95,"Brussels",95,-1.47,1,0.99,0,1,6.99
"723",33653445,32106412,"Nathalie",2015-04-28,"within an hour","100","96","t","Townhouse",32,0,95,"Brussels",95,0.27,1,0.96,0,1,8.61
"724",33737657,8228476,"Gwendoline",2013-08-18,"within an hour","100","100","t","Apartment",50,0,95,"Brussels",95,1.02,1,1,0,1,9.52
"725",33760140,47554195,"Miruna",2015-10-27,"within an hour","100","58","t","Apartment",90,0,100,"Brussels",100,0.05,1,0.58,0,1,6.87
"726",33762174,39494946,"Audrey",2015-07-25,"within an hour","100","86","t","Apartment",55,NA,96,"Brussels",96,0.16,1,0.86,0,1,8.1
"727",33791247,254936364,"Cristina",2019-04-11,"within an hour","100","95","t","Condominium",150,0,98,"Brussels",98,-1.49,1,0.95,0,1,6.81
"728",33962011,36560887,"Stefana",2015-06-23,"within an hour","100","92","t","House",180,0,97,"Brussels",97,0.2,1,0.92,0,1,8.38
"729",34055725,230629506,"Thomas",2018-12-14,"within an hour","100","100","t","Townhouse",55,0,99,"Brussels",99,-1.35,1,1,0,1,7.15
"731",34105143,257525295,"Claire",2019-04-23,"within an hour","100","93","t","Guesthouse",70,NA,98,"Brussels",98,-1.51,1,0.93,0,1,6.71
"732",34191285,145116775,"Carlos",2017-08-09,"within an hour","100","100","t","Apartment",25,0,96,"Brussels",96,-0.75,1,1,0,1,7.75
"733",34219907,71464248,"Candice",2016-05-11,"within an hour","100","100","t","Apartment",79,299,100,"Brussels",100,-0.19,1,1,3.78,0.92,8.08
"734",34431742,64671897,"Emma",2016-03-27,"within an hour","100","90","t","Apartment",100,0,100,"Brussels",100,-0.14,1,0.9,0,1,7.96
"735",34531768,260593375,"Ahmet",2019-05-08,"within an hour","100","100","t","Apartment",60,0,98,"Brussels",99,-1.53,1,1,0,1,6.97
"736",34583901,39016150,"Sam & Yves",2015-07-20,"within an hour","100","100","t","Condominium",75,250,95,"Brussels",95,0.17,1,1,3.33,0.93,8.47
"737",34646392,29015316,"Isabelle",2015-03-09,"within an hour","100","95","t","Apartment",35,NA,99,"Brussels",99,0.33,1,0.95,0,1,8.63
"738",34676124,259436703,"Fernando",2019-05-02,"within an hour","100","95","t","Apartment",25,0,95,"Brussels",95,-1.52,1,0.95,0,1,6.78
"739",34742281,262012230,"Xavier",2019-05-15,"within an hour","100","100","t","House",250,500,95,"Brussels",95,-1.53,1,1,2,0.96,6.85
"740",34772268,71310627,"Julien",2016-05-10,"within an hour","100","83","t","House",20,NA,97,"Brussels",97,-0.19,1,0.83,0,1,7.63
"741",34776468,27516459,"Isabelle",2015-02-10,"within an hour","100","93","t","Apartment",35,0,99,"Brussels",99,0.36,1,0.93,0,1,8.58
"742",34829761,262573759,"Jose",2019-05-18,"within an hour","100","100","t","Apartment",80,0,97,"Brussels",97,-1.54,1,1,0,1,6.96
"743",34833387,37076364,"Bianca",2015-06-29,"within an hour","86","85","t","Apartment",65,NA,100,"Brussels",100,0.19,0.86,0.85,0,1,7.88
"744",34834526,262586549,"François",2019-05-18,"within an hour","100","99","t","Loft",90,NA,98,"Brussels",98,-1.54,1,0.99,0,1,6.92
"745",34888022,194644272,"Dave",2018-06-10,"within an hour","100","99","t","Apartment",90,NA,100,"Brussels",100,-1.12,1,0.99,0,1,7.34
"746",34933687,263237778,"Romeo",2019-05-21,"within an hour","100","96","t","Loft",68,NA,98,"Brussels",98,-1.54,1,0.96,0,1,6.8
"747",34944108,64607784,"Patrick",2016-03-27,"within an hour","100","99","t","Apartment",56,200,95,"Brussels",95,-0.14,1,0.99,3.57,0.93,8.11
"748",35006468,263664430,"Bart",2019-05-23,"within an hour","100","100","t","Apartment",65,0,96,"Brussels",96,-1.54,1,1,0,1,6.96
"749",35181992,32652990,"Sam & Boris",2015-05-05,"within an hour","100","100","t","Condominium",73,100,96,"Brussels",96,0.26,1,1,1.37,0.97,8.68
"750",35187427,136841766,"Ioana",2017-06-25,"within an hour","100","100","t","Apartment",80,NA,99,"Brussels",99,-0.69,1,1,0,1,7.81
"751",35188192,263846900,"Sam & Stéphanie",2019-05-24,"within an hour","100","100","t","Condominium",70,200,95,"Brussels",95,-1.55,1,1,2.86,0.94,6.78
"752",35236555,265303311,"Youssef",2019-05-30,"within an hour","100","100","t","Apartment",80,NA,95,"Brussels",95,-1.55,1,1,0,1,6.95
"753",35262141,265472223,"Tshika",2019-05-31,"within an hour","100","98","t","Apartment",100,0,97,"Brussels",97,-1.55,1,0.98,0,1,6.87
"754",35299325,13606672,"Jelle",2014-03-27,"within an hour","100","98","t","Apartment",75,250,97,"Brussels",97,0.75,1,0.98,3.33,0.93,8.97
"755",35331926,266001335,"Elyane ET Gerard",2019-06-03,"within an hour","100","100","t","Condominium",85,NA,97,"Brussels",97,-1.56,1,1,0,1,6.94
"756",35335969,266033751,"Voltaire",2019-06-03,"within an hour","100","91","t","Apartment",85,0,98,"Brussels",98,-1.56,1,0.91,0,1,6.58
"757",35345934,266102806,"Arnaud",2019-06-03,"within an hour","100","100","t","Apartment",80,150,97,"Brussels",97,-1.56,1,1,1.88,0.96,6.83
"759",35414635,21670807,"Catherine",2014-09-23,"within an hour","100","89","t","Apartment",35,NA,98,"Brussels",98,0.53,1,0.89,0,1,8.59
"760",35515280,901037,"Mia",2011-08-01,"within an hour","100","100","t","Guest suite",49,700,95,"Brussels",95,1.93,1,1,14.29,0.71,9.58
"761",35625640,4793662,"Marie",2013-01-21,"within an hour","100","99","t","Loft",30,88,97,"Brussels",97,1.28,1,0.99,2.93,0.94,9.56
"762",35645624,13433416,"Nora",2014-03-23,"within an hour","100","96","t","Apartment",70,NA,97,"Brussels",97,0.76,1,0.96,0,1,9.1
"763",35749463,114497498,"Axelle",2017-02-02,"within an hour","100","98","t","Apartment",59,200,96,"Brussels",96,-0.52,1,0.98,3.39,0.93,7.7
"764",35753923,51848428,"Geneviève",2015-12-20,"within an hour","100","100","t","Townhouse",40,0,97,"Brussels",97,-0.02,1,1,0,1,8.48
"765",35758250,268991798,"Anne-Laure",2019-06-16,"within an hour","100","100","t","Townhouse",32,0,100,"Brussels",100,-1.57,1,1,0,1,6.93
"766",35780775,9048375,"Véro",2013-09-25,"within an hour","100","95","t","House",75,0,93,"Brussels",93,0.98,1,0.95,0,1,9.28
"767",35921636,270201532,"Olivia",2019-06-21,"within an hour","100","100","t","Apartment",150,350,99,"Brussels",99,-1.58,1,1,2.33,0.95,6.78
"769",36094415,151848278,"Veronique",2017-09-24,"within an hour","100","93","t","Apartment",30,NA,97,"Brussels",97,-0.81,1,0.93,0,1,7.41
"770",36257299,26177564,"Francesco",2015-01-15,"within an hour","100","88","t","Apartment",98,0,100,"Brussels",100,0.39,1,0.88,0,1,8.41
"771",36257370,77296674,"Nathalie",2016-06-12,"within an hour","100","98","t","Apartment",30,0,96,"Brussels",96,-0.23,1,0.98,0,1,8.19
"772",36261280,75716497,"Simon",2016-06-04,"within an hour","100","100","t","Condominium",70,0,98,"Brussels",98,-0.22,1,1,0,1,8.28
"773",36308554,273058767,"Polla",2019-07-02,"within an hour","100","97","t","Apartment",50,NA,73,"Brussels",86,-1.59,1,0.97,0,1,6.79
"774",36328880,234065573,"Martina&Nathan",2019-01-03,"within an hour","100","91","t","Apartment",50,0,99,"Brussels",99,-1.37,1,0.91,0,1,6.77
"775",36352605,272971690,"Lina",2019-07-02,"within an hour","100","100","t","Apartment",55,0,99,"Brussels",99,-1.59,1,1,0,1,6.91
"776",36404006,258353537,"James",2019-04-27,"within an hour","100","100","t","Apartment",100,NA,96,"Brussels",96,-1.51,1,1,0,1,6.99
"777",36446472,262709509,"Hassouan",2019-05-19,"within an hour","100","92","t","House",70,NA,80,"Brussels",80,-1.54,1,0.92,0,1,6.64
"778",36510273,139606240,"Zoli",2017-07-10,"within an hour","100","100","t","Apartment",73,200,100,"Brussels",100,-0.71,1,1,2.74,0.95,7.62
"779",36520911,274570298,"Rita",2019-07-08,"within an hour","100","95","t","Apartment",180,0,97,"Brussels",97,-1.6,1,0.95,0,1,6.7
"780",36591681,275046127,"Myriam",2019-07-10,"within an hour","100","100","t","Apartment",275,300,96,"Brussels",96,-1.6,1,1,1.09,0.98,6.83
"781",36623791,229859428,"Fiona",2018-12-09,"within an hour","100","92","t","Apartment",85,150,98,"Brussels",99,-1.34,1,0.92,1.76,0.96,6.73
"782",36690928,59570240,"Lior",2016-02-20,"within an hour","100","100","t","Apartment",59,500,95,"Brussels",95,-0.1,1,1,8.47,0.83,7.9
"783",36693956,18575505,"Richard",2015-03-31,"within an hour","100","100","t","Condominium",60,NA,97,"Brussels",97,0.3,1,1,0,1,8.8
"784",36785615,276473886,"Steve",2019-07-16,"within an hour","100","98","t","House",140,0,100,"Brussels",100,-1.61,1,0.98,0,1,6.81
"785",36830342,276817136,"Georgio",2019-07-17,"within an hour","100","82","t","Apartment",79,NA,96,"Brussels",96,-1.61,1,0.82,0,1,6.17
"786",36834859,255182741,"Annie",2019-04-11,"within an hour","100","100","t","Apartment",36,NA,98,"Brussels",97,-1.49,1,1,0,1,7.01
"787",36973224,14650826,"Nicolas",2014-04-23,"within an hour","90","98","t","Apartment",42,0,97,"Brussels",97,0.72,0.9,0.98,0,1,8.99
"788",37027776,278414700,"David",2019-07-23,"within an hour","100","100","t","Apartment",80,200,99,"Brussels",99,-1.62,1,1,2.5,0.95,6.73
"789",37083175,275627794,"David",2019-07-12,"within an hour","80","99","t","Apartment",115,200,99,"Brussels",99,-1.61,0.8,0.99,1.74,0.97,6.45
"790",37199929,47122362,"Jeff",2015-10-21,"within an hour","100","93","t","Apartment",75,0,100,"Brussels",99,0.05,1,0.93,0,1,8.27
"791",37263232,14579776,"Felipe",2014-04-22,"within an hour","100","100","t","Apartment",59,NA,95,"Brussels",95,0.72,1,1,0,1,9.22
"792",37310933,280873477,"Jamila",2019-07-31,"within an hour","100","97","t","Apartment",51,0,99,"Brussels",99,-1.63,1,0.97,0,1,6.75
"793",37324269,90741848,"Laurence",2016-08-19,"within an hour","100","99","t","Apartment",80,NA,97,"Brussels",94,-0.32,1,0.99,0,1,8.14
"794",37329089,279441562,"Kosta",2019-07-26,"within an hour","100","99","t","Apartment",69,NA,97,"Brussels",97,-1.62,1,0.99,0,1,6.84
"795",37357264,13801441,"Carmina",2019-08-01,"within an hour","100","72","t","Apartment",30,0,96,"Brussels",96,-1.63,1,0.72,0,1,5.75
"796",37361262,42820109,"Abbas",2015-08-29,"within an hour","80","99","t","Apartment",69,NA,94,"Brussels",96,0.12,0.8,0.99,0,1,8.28
"797",37480787,143341495,"Kira",2017-07-30,"within an hour","100","91","t","Apartment",85,100,96,"Brussels",96,-0.74,1,0.91,1.18,0.98,7.33
"798",37502818,17910409,"Rut",2014-07-10,"within an hour","100","100","t","Apartment",75,0,97,"Brussels",97,0.62,1,1,0,1,9.12
"799",37552512,283625855,"Jen & David",2019-08-07,"within an hour","100","100","t","Apartment",72,100,98,"Brussels",98,-1.64,1,1,1.39,0.97,6.78
"800",37561594,283734248,"Max",2019-08-07,"within an hour","100","100","t","Apartment",70,0,97,"Brussels",96,-1.64,1,1,0,1,6.86
"801",37584149,38233653,"Patrick",2015-07-12,"within an hour","100","87","t","Apartment",30,NA,97,"Brussels",97,0.18,1,0.87,0,1,8.16
"802",37650317,146314908,"Yeddine",2017-08-16,"within an hour","100","99","t","Apartment",115,0,100,"Brussels",99,-0.76,1,0.99,0,1,7.7
"803",37674059,208618329,"Thomas",2018-08-10,"within an hour","100","100","t","Apartment",60,0,98,"Brussels",98,-1.2,1,1,0,1,7.3
"804",37747753,90283744,"Erika",2016-08-16,"within an hour","100","90","t","House",95,0,100,"Brussels",100,-0.31,1,0.9,0,1,7.79
"805",37786097,57909179,"Micheline",2016-02-08,"within an hour","100","100","t","House",30,NA,98,"Brussels",98,-0.08,1,1,0,1,8.42
"806",37797394,127373032,"Brigitte",2017-04-24,"within an hour","100","100","t","Apartment",125,250,98,"Brussels",98,-0.62,1,1,2,0.96,7.76
"807",37829211,5600477,"Charlotte",2013-03-24,"within an hour","100","94","t","House",349,500,100,"Brussels",100,1.2,1,0.94,1.43,0.97,9.38
"808",37871388,13082262,"Hans",2014-03-13,"within an hour","100","93","t","Apartment",39,NA,96,"Brussels",96,0.77,1,0.93,0,1,8.99
"809",37905709,2630408,"Dorothée",2012-06-13,"within an hour","100","100","t","Apartment",45,0,97,"Brussels",97,1.55,1,1,0,1,10.05
"810",37986340,177623587,"Maria",2018-03-10,"within an hour","100","97","t","Apartment",85,150,100,"Brussels",100,-1.01,1,0.97,1.76,0.96,7.26
"811",38008896,74633750,"Jean",2016-05-29,"within an hour","100","100","t","Apartment",51,0,97,"Brussels",97,-0.22,1,1,0,1,8.28
"812",38038646,13300891,"Ralph",2014-03-19,"within an hour","100","99","t","Loft",300,0,100,"Brussels",94,0.76,1,0.99,0,1,9.22
"813",38057728,288784481,"Laura",2019-08-25,"within an hour","100","93","t","Apartment",109,0,96,"Brussels",96,-1.66,1,0.93,0,1,6.56
"814",38100101,289064524,"Mladen",2019-08-26,"within an hour","100","100","t","Apartment",150,NA,96,"Brussels",97,-1.66,1,1,0,1,6.84
"815",38110250,10152961,"Anna",2013-11-20,"within an hour","100","100","t","Loft",65,0,95,"Brussels",95,0.91,1,1,0,1,9.41
"816",38117788,3316670,"Pauline",2012-08-20,"within an hour","100","100","t","House",50,0,100,"Brussels",100,1.46,1,1,0,1,9.96
"817",38123514,66352148,"Emmanuel",2016-04-08,"within an hour","100","100","t","Loft",70,0,98,"Brussels",98,-0.15,1,1,0,1,8.35
"818",38125896,289527282,"Livaï & Bérénice",2019-08-27,"within an hour","100","87","t","Apartment",80,0,97,"Brussels",97,-1.66,1,0.87,0,1,6.32
"819",38150478,17077047,"Franck",2014-06-21,"within an hour","100","98","t","Apartment",79,100,96,"Brussels",96,0.65,1,0.98,1.27,0.97,8.99
"820",38178962,18966242,"Claudio",2014-07-27,"within an hour","100","100","t","House",30,1500,98,"Brussels",98,0.6,1,1,50,0,6.1
"822",38281637,138705181,"Oleg",2017-07-05,"within an hour","100","100","t","Apartment",55,NA,100,"Brussels",100,-0.71,1,1,0,1,7.79
"823",38290937,96776033,"Maxime",2016-09-26,"within an hour","100","100","t","Condominium",74,0,98,"Brussels",99,-0.36,1,1,0,1,8.14
"824",38305854,263388366,"Van",2019-05-22,"within an hour","100","94","t","Apartment",120,NA,100,"Brussels",100,-1.54,1,0.94,0,1,6.72
"825",38338474,46125787,"Gilles",2015-10-09,"within an hour","100","100","t","Apartment",98,300,98,"Brussels",98,0.07,1,1,3.06,0.94,8.38
"826",38348777,2993519,"Steve",2012-07-19,"within an hour","100","78","t","Condominium",60,0,100,"Brussels",100,1.5,1,0.78,0,1,9.12
"827",38400606,289791110,"Benjamin",2019-08-28,"within an hour","100","97","t","Apartment",100,NA,96,"Brussels",96,-1.66,1,0.97,0,1,6.72
"828",38446898,4013996,"Denis",2012-10-30,"within an hour","100","100","t","Apartment",70,0,99,"Brussels",99,1.38,1,1,0,1,9.88
"829",38469191,293305098,"Vincent",2019-09-09,"within an hour","100","100","t","Townhouse",35,0,100,"Brussels",100,-1.68,1,1,0,1,6.82
"830",38474054,1172862,"Manuela",2011-09-17,"within an hour","100","100","t","Apartment",50,0,96,"Brussels",98,1.88,1,1,0,1,10.38
